
Initialized RTC: 0x01Dev config complete
SCAN START
RSSI: -56 [da:01:00:15:04:6c]
RSSI: -57 [da:01:00:23:04:9c]
RSSI: -53 [da:01:00:30:04:bc]
RSSI: -54 [da:01:00:3e:04:ec]
RSSI: -54 [da:01:00:3e:04:ec]
RSSI: -52 [da:01:00:3e:04:ec]
RSSI: -53 [da:01:00:4b:05:0c]
RSSI: -53 [da:01:00:4b:05:0c]
RSSI: -51 [da:01:00:58:05:2c]
RSSI: -52 [da:01:00:58:05:2c]
RSSI: -52 [da:01:00:66:05:5c]
RSSI: -50 [da:01:00:66:05:5c]
RSSI: -52 [da:01:00:74:05:8c]
RSSI: -51 [da:01:00:80:05:ac]
RSSI: -50 [da:01:00:8e:05:dc]
RSSI: -52 [da:01:00:9c:05:fc]
RSSI: -52 [da:01:00:9c:05:fc]
RSSI: -53 [da:01:00:a9:06:1c]
RSSI: -53 [da:01:00:a9:06:1c]
RSSI: -53 [da:01:00:a9:06:1c]
RSSI: -52 [da:01:00:b7:06:4c]
RSSI: -54 [da:01:00:b7:06:4c]
RSSI: -53 [da:01:00:c5:06:7c]
RSSI: -56 [da:01:00:d1:06:9c]
RSSI: -57 [da:01:00:d1:06:9c]
RSSI: -56 [da:01:00:df:06:cc]
RSSI: -59 [da:01:00:df:06:cc]
RSSI: -60 [da:01:00:ed:06:ec]
RSSI: -60 [da:01:00:ed:06:ec]
RSSI: -67 [da:01:00:fa:07:0c]
RSSI: -76 [da:01:01:08:07:3c]
RSSI: -78 [da:01:01:15:07:6c]
RSSI: -70 [da:01:01:22:07:8c]
RSSI: -66 [da:01:01:22:07:8c]
RSSI: -63 [da:01:01:30:07:bc]
RSSI: -65 [da:01:01:30:07:bc]
RSSI: -65 [da:01:01:4a:08:0c]
RSSI: -65 [da:01:01:4a:08:0c]
RSSI: -63 [da:01:01:4a:08:0c]
RSSI: -63 [da:01:01:4a:08:0c]
RSSI: -67 [da:01:01:58:08:2c]
RSSI: -67 [da:01:01:58:08:2c]
RSSI: -67 [da:01:01:66:08:5c]
RSSI: -71 [da:01:01:66:08:5c]
RSSI: -72 [da:01:01:73:08:7c]
RSSI: -74 [da:01:01:73:08:7c]
RSSI: -79 [da:01:01:81:08:ac]
RSSI: -68 [da:01:01:8f:08:dc]
RSSI: -71 [da:01:01:9b:08:fc]
RSSI: -72 [da:01:01:b7:09:4c]
RSSI: -74 [da:01:01:b7:09:4c]
RSSI: -72 [da:01:01:c4:09:7c]
RSSI: -76 [da:01:01:c4:09:7c]
RSSI: -75 [da:01:01:d2:09:9c]
RSSI: -73 [da:01:01:e0:09:cc]
RSSI: -69 [da:01:01:ec:09:ec]
RSSI: -69 [da:01:01:ec:09:ec]
RSSI: -72 [da:01:01:fb:0a:1c]
RSSI: -76 [da:01:02:08:0a:3c]
RSSI: -69 [da:01:02:15:0a:6c]
RSSI: -78 [da:01:02:23:0a:8c]
RSSI: -77 [da:01:02:23:0a:8c]
RSSI: -84 [da:01:02:31:0a:bc]
RSSI: -67 [da:01:02:3e:0a:dc]
RSSI: -84 [da:01:02:3e:0a:dc]
RSSI: -76 [da:01:02:4c:0b:0c]
RSSI: -69 [da:01:02:4c:0b:0c]
RSSI: -76 [da:01:02:5a:0b:2c]
RSSI: -87 [da:01:02:5a:0b:2c]
RSSI: -77 [da:01:02:66:0b:5c]
RSSI: -88 [da:01:02:82:0b:ac]
RSSI: -79 [da:01:02:8f:0b:dc]
RSSI: -80 [da:01:02:8f:0b:dc]
RSSI: -73 [da:01:02:9d:0b:fc]
RSSI: -74 [da:01:02:9d:0b:fc]
RSSI: -72 [da:01:02:ab:0c:2c]
RSSI: -72 [da:01:02:b7:0c:4c]
RSSI: -73 [da:01:02:b7:0c:4c]
RSSI: -71 [da:01:02:b7:0c:4c]
RSSI: -72 [da:01:02:b7:0c:4c]
RSSI: -76 [da:01:02:c5:0c:7c]
RSSI: -76 [da:01:02:c5:0c:7c]
RSSI: -78 [da:01:02:d3:0c:9c]
RSSI: -75 [da:01:02:d3:0c:9c]
RSSI: -83 [da:01:02:e0:0c:cc]
RSSI: -79 [da:01:02:e0:0c:cc]
RSSI: -75 [da:01:02:ee:0c:ec]
RSSI: -70 [da:01:02:fc:0d:1c]
RSSI: -71 [da:01:03:09:0d:3c]
RSSI: -73 [da:01:03:17:0d:6c]
RSSI: -73 [da:01:03:17:0d:6c]
RSSI: -75 [da:01:03:25:0d:8c]
RSSI: -75 [da:01:03:25:0d:8c]
RSSI: -74 [da:01:03:31:0d:bc]
RSSI: -73 [da:01:03:31:0d:bc]
RSSI: -75 [da:01:03:3f:0d:dc]
RSSI: -68 [da:01:03:3f:0d:dc]
RSSI: -73 [da:01:03:4d:0e:0c]
RSSI: -73 [da:01:03:5a:0e:2c]
RSSI: -67 [da:01:03:68:0e:5c]
RSSI: -71 [da:01:03:76:0e:8c]
RSSI: -72 [da:01:03:76:0e:8c]
RSSI: -76 [da:01:03:91:0e:dc]
RSSI: -81 [da:01:03:91:0e:dc]
RSSI: -78 [da:01:03:9f:0e:fc]
RSSI: -79 [da:01:03:9f:0e:fc]
RSSI: -73 [da:01:03:ab:0f:2c]
RSSI: -76 [da:01:03:ab:0f:2c]
RSSI: -71 [da:01:03:b9:0f:4c]
RSSI: -71 [da:01:03:b9:0f:4c]
RSSI: -76 [da:01:03:c7:0f:7c]
RSSI: -83 [da:01:03:c7:0f:7c]
RSSI: -76 [da:01:03:d4:0f:9c]
RSSI: -75 [da:01:03:e2:0f:cc]
RSSI: -77 [da:01:03:f0:0f:fc]
RSSI: -69 [da:01:04:02:10:2c]
RSSI: -76 [da:01:04:02:10:2c]
RSSI: -83 [da:01:04:12:10:5c]
RSSI: -67 [da:01:04:12:10:5c]
RSSI: -78 [da:01:04:20:10:8c]
RSSI: -78 [da:01:04:20:10:8c]
RSSI: -72 [da:01:04:2d:10:ac]
RSSI: -66 [da:01:04:3b:10:dc]
RSSI: -73 [da:01:04:49:10:fc]
RSSI: -73 [da:01:04:49:10:fc]
RSSI: -71 [da:01:04:56:11:1c]
RSSI: -72 [da:01:04:56:11:1c]
RSSI: -68 [da:01:04:64:11:4c]
RSSI: -71 [da:01:04:64:11:4c]
RSSI: -73 [da:01:04:72:11:7c]
RSSI: -69 [da:01:04:72:11:7c]
RSSI: -70 [da:01:04:7e:11:9c]
RSSI: -75 [da:01:04:7e:11:9c]
RSSI: -76 [da:01:04:7e:11:9c]
RSSI: -70 [da:01:04:8d:11:cc]
RSSI: -72 [da:01:04:9b:11:ec]
RSSI: -80 [da:01:04:a7:12:1c]
RSSI: -66 [da:01:04:b5:12:3c]
RSSI: -66 [da:01:04:b5:12:3c]
RSSI: -75 [da:01:04:c3:12:6c]
RSSI: -86 [da:01:04:d0:12:8c]
RSSI: -75 [da:01:04:d0:12:8c]
RSSI: -66 [da:01:04:de:12:bc]
RSSI: -75 [da:01:04:ec:12:ec]
RSSI: -67 [da:01:04:ec:12:ec]
RSSI: -76 [da:01:04:f9:13:0c]
RSSI: -73 [da:01:04:f9:13:0c]
RSSI: -71 [da:01:05:07:13:3c]
RSSI: -66 [da:01:05:15:13:6c]
RSSI: -67 [da:01:05:22:13:8c]
RSSI: -69 [da:01:05:30:13:bc]
RSSI: -65 [da:01:05:30:13:bc]
RSSI: -64 [da:01:05:3e:13:dc]
RSSI: -70 [da:01:05:3e:13:dc]
RSSI: -65 [da:01:05:4b:14:0c]
RSSI: -63 [da:01:05:4b:14:0c]
RSSI: -72 [da:01:05:59:14:2c]
RSSI: -66 [da:01:05:59:14:2c]
RSSI: -73 [da:01:05:67:14:5c]
RSSI: -66 [da:01:05:74:14:7c]
RSSI: -67 [da:01:05:82:14:ac]
RSSI: -69 [da:01:05:90:14:cc]
RSSI: -67 [da:01:05:90:14:cc]
RSSI: -66 [da:01:05:9c:14:fc]
RSSI: -70 [da:01:05:9c:14:fc]
RSSI: -69 [da:01:05:ab:15:1c]
RSSI: -66 [da:01:05:ab:15:1c]
RSSI: -74 [da:01:05:b9:15:4c]
RSSI: -72 [da:01:05:b9:15:4c]
RSSI: -73 [da:01:05:b9:15:4c]
RSSI: -81 [da:01:05:c5:15:6c]
RSSI: -71 [da:01:05:d4:15:9c]
RSSI: -78 [da:01:05:e2:15:bc]
RSSI: -76 [da:01:05:e2:15:bc]
RSSI: -76 [da:01:05:e2:15:bc]
RSSI: -75 [da:01:05:ee:15:ec]
RSSI: -73 [da:01:05:ee:15:ec]
RSSI: -72 [da:01:05:fd:16:0c]
RSSI: -76 [da:01:05:fd:16:0c]
RSSI: -75 [da:01:06:0b:16:3c]
RSSI: -75 [da:01:06:0b:16:3c]
RSSI: -77 [da:01:06:17:16:6c]
RSSI: -76 [da:01:06:17:16:6c]
RSSI: -82 [da:01:06:26:00:0c]
RSSI: -76 [da:01:06:34:00:2c]
RSSI: -74 [da:01:06:34:00:2c]
RSSI: -79 [da:01:06:40:00:5c]
RSSI: -79 [da:01:06:40:00:5c]
RSSI: -81 [da:01:06:4f:00:7c]
RSSI: -76 [da:01:06:4f:00:7c]
RSSI: -73 [da:01:06:5d:00:ac]
RSSI: -71 [da:01:06:69:00:cc]
RSSI: -71 [da:01:06:69:00:cc]
RSSI: -70 [da:01:06:69:00:cc]
RSSI: -72 [da:01:06:78:00:fc]
RSSI: -70 [da:01:06:78:00:fc]
RSSI: -69 [da:01:06:86:01:2c]
RSSI: -72 [da:01:06:86:01:2c]
RSSI: -70 [da:01:06:92:01:4c]
RSSI: -69 [da:01:06:92:01:4c]
RSSI: -69 [da:01:06:a1:01:7c]
RSSI: -69 [da:01:06:af:01:9c]
RSSI: -67 [da:01:06:bb:01:cc]
RSSI: -68 [da:01:06:ca:01:ec]
RSSI: -67 [da:01:06:ca:01:ec]
RSSI: -70 [da:01:06:d8:02:1c]
RSSI: -68 [da:01:06:e4:02:3c]
RSSI: -71 [da:01:06:e4:02:3c]
RSSI: -70 [da:01:06:f3:02:6c]
RSSI: -71 [da:01:06:f3:02:6c]
RSSI: -69 [da:01:07:01:02:9c]
RSSI: -69 [da:01:07:01:02:9c]
RSSI: -66 [da:01:07:0d:02:bc]
RSSI: -65 [da:01:07:1c:02:ec]
RSSI: -65 [da:01:07:1c:02:ec]
RSSI: -63 [da:01:07:2a:03:0c]
RSSI: -65 [da:01:07:36:03:3c]
RSSI: -63 [da:01:07:36:03:3c]
RSSI: -63 [da:01:07:45:03:5c]
RSSI: -68 [da:01:07:45:03:5c]
RSSI: -66 [da:01:07:53:03:8c]
RSSI: -65 [da:01:07:53:03:8c]
RSSI: -76 [da:01:07:60:03:ac]
RSSI: -72 [da:01:07:6e:03:dc]
RSSI: -70 [da:01:07:6e:03:dc]
RSSI: -77 [da:01:07:7c:04:0c]
RSSI: -61 [da:01:07:89:04:2c]
RSSI: -59 [da:01:07:97:04:5c]
RSSI: -59 [da:01:07:97:04:5c]
RSSI: -57 [da:01:07:97:04:5c]
RSSI: -59 [da:01:07:a5:04:7c]
RSSI: -56 [da:01:07:a5:04:7c]
RSSI: -54 [da:01:07:b2:04:ac]
RSSI: -56 [da:01:07:b2:04:ac]
RSSI: -54 [da:01:07:c0:04:cc]
RSSI: -52 [da:01:07:c0:04:cc]
RSSI: -52 [da:01:07:c0:04:cc]
RSSI: -53 [da:01:07:ce:04:fc]
RSSI: -53 [da:01:07:db:05:1c]
RSSI: -51 [da:01:07:e9:05:4c]
RSSI: -50 [da:01:07:e9:05:4c]
RSSI: -52 [da:01:07:f7:05:7c]
RSSI: -50 [da:01:07:f7:05:7c]
RSSI: -52 [da:01:08:04:05:9c]
RSSI: -52 [da:01:08:04:05:9c]
RSSI: -51 [da:01:08:12:05:cc]
RSSI: -52 [da:01:08:12:05:cc]
RSSI: -52 [da:01:08:12:05:cc]
RSSI: -52 [da:01:08:21:05:ec]
RSSI: -51 [da:01:08:21:05:ec]
RSSI: -52 [da:01:08:2d:06:1c]
RSSI: -54 [da:01:08:3c:06:3c]
RSSI: -54 [da:01:08:3c:06:3c]
RSSI: -53 [da:01:08:4a:06:6c]
RSSI: -55 [da:01:08:56:06:8c]
RSSI: -55 [da:01:08:56:06:8c]
RSSI: -59 [da:01:08:65:06:bc]
RSSI: -57 [da:01:08:65:06:bc]
RSSI: -58 [da:01:08:65:06:bc]
RSSI: -58 [da:01:08:73:06:ec]
RSSI: -63 [da:01:08:73:06:ec]
RSSI: -62 [da:01:08:80:07:0c]
RSSI: -65 [da:01:08:80:07:0c]
RSSI: -70 [da:01:08:8e:07:3c]
RSSI: -72 [da:01:08:8e:07:3c]
RSSI: -81 [da:01:08:8e:07:3c]
RSSI: -72 [da:01:08:9c:07:6c]
RSSI: -68 [da:01:08:a9:07:8c]
RSSI: -66 [da:01:08:b7:07:bc]
RSSI: -63 [da:01:08:b7:07:bc]
RSSI: -63 [da:01:08:b7:07:bc]
RSSI: -64 [da:01:08:c5:07:dc]
RSSI: -64 [da:01:08:c5:07:dc]
RSSI: -62 [da:01:08:d2:08:0c]
RSSI: -65 [da:01:08:d2:08:0c]
RSSI: -64 [da:01:08:e0:08:2c]
RSSI: -68 [da:01:08:ef:08:5c]
RSSI: -75 [da:01:08:fb:08:7c]
RSSI: -76 [da:01:08:fb:08:7c]
RSSI: -78 [da:01:09:0a:08:ac]
RSSI: -72 [da:01:09:0a:08:ac]
RSSI: -77 [da:01:09:18:08:dc]
RSSI: -72 [da:01:09:18:08:dc]
RSSI: -69 [da:01:09:25:08:fc]
RSSI: -73 [da:01:09:25:08:fc]
RSSI: -73 [da:01:09:25:08:fc]
RSSI: -71 [da:01:09:33:09:2c]
RSSI: -73 [da:01:09:41:09:4c]
RSSI: -70 [da:01:09:41:09:4c]
RSSI: -78 [da:01:09:4e:09:7c]
RSSI: -79 [da:01:09:4e:09:7c]
RSSI: -73 [da:01:09:4e:09:7c]
RSSI: -74 [da:01:09:5c:09:9c]
RSSI: -72 [da:01:09:6a:09:cc]
RSSI: -81 [da:01:09:77:09:ec]
RSSI: -70 [da:01:09:77:09:ec]
RSSI: -80 [da:01:09:86:0a:1c]
RSSI: -74 [da:01:09:94:0a:4c]
RSSI: -68 [da:01:09:94:0a:4c]
RSSI: -76 [da:01:09:a0:0a:6c]
RSSI: -84 [da:01:09:af:0a:9c]
RSSI: -72 [da:01:09:af:0a:9c]
RSSI: -67 [da:01:09:bd:0a:cc]
RSSI: -67 [da:01:09:bd:0a:cc]
RSSI: -72 [da:01:09:ca:0a:ec]
RSSI: -68 [da:01:09:ca:0a:ec]
RSSI: -80 [da:01:09:d8:0b:1c]
RSSI: -78 [da:01:09:d8:0b:1c]
RSSI: -79 [da:01:09:e6:0b:3c]
RSSI: -79 [da:01:09:e6:0b:3c]
RSSI: -73 [da:01:09:f3:0b:6c]
RSSI: -80 [da:01:0a:02:0b:9c]
RSSI: -81 [da:01:0a:10:0b:bc]
RSSI: -69 [da:01:0a:1c:0b:ec]
RSSI: -77 [da:01:0a:1c:0b:ec]
RSSI: -75 [da:01:0a:2b:0c:0c]
RSSI: -74 [da:01:0a:2b:0c:0c]
RSSI: -74 [da:01:0a:39:0c:3c]
RSSI: -75 [da:01:0a:39:0c:3c]
RSSI: -75 [da:01:0a:46:0c:5c]
RSSI: -72 [da:01:0a:54:0c:8c]
RSSI: -81 [da:01:0a:63:0c:bc]
RSSI: -79 [da:01:0a:6f:0c:dc]
RSSI: -73 [da:01:0a:6f:0c:dc]
RSSI: -69 [da:01:0a:7e:0d:0c]
RSSI: -74 [da:01:0a:7e:0d:0c]
RSSI: -71 [da:01:0a:8c:0d:2c]
RSSI: -71 [da:01:0a:8c:0d:2c]
RSSI: -74 [da:01:0a:99:0d:5c]
RSSI: -74 [da:01:0a:99:0d:5c]
RSSI: -80 [da:01:0a:a7:0d:8c]
RSSI: -72 [da:01:0a:b5:0d:ac]
RSSI: -71 [da:01:0a:c2:0d:dc]
RSSI: -73 [da:01:0a:d1:0d:fc]
RSSI: -73 [da:01:0a:d1:0d:fc]
RSSI: -71 [da:01:0a:d1:0d:fc]
RSSI: -71 [da:01:0a:d1:0d:fc]
RSSI: -69 [da:01:0a:df:0e:2c]
RSSI: -72 [da:01:0a:df:0e:2c]
RSSI: -73 [da:01:0a:ec:0e:5c]
RSSI: -70 [da:01:0a:ec:0e:5c]
RSSI: -76 [da:01:0a:fa:0e:7c]
RSSI: -81 [da:01:0b:08:0e:ac]
RSSI: -77 [da:01:0b:15:0e:cc]
RSSI: -77 [da:01:0b:15:0e:cc]
RSSI: -81 [da:01:0b:15:0e:cc]
RSSI: -75 [da:01:0b:23:0e:fc]
RSSI: -75 [da:01:0b:32:0f:2c]
RSSI: -81 [da:01:0b:32:0f:2c]
RSSI: -75 [da:01:0b:4d:0f:7c]
RSSI: -76 [da:01:0b:5b:0f:ac]
RSSI: -83 [da:01:0b:5b:0f:ac]
RSSI: -81 [da:01:0b:5b:0f:ac]
RSSI: -79 [da:01:0b:68:0f:cc]
RSSI: -74 [da:01:0b:68:0f:cc]
RSSI: -76 [da:01:0b:76:0f:fc]
RSSI: -90 [da:01:0b:76:0f:fc]
RSSI: -70 [da:01:0b:85:10:1c]
RSSI: -73 [da:01:0b:85:10:1c]
RSSI: -81 [da:01:0b:91:10:4c]
RSSI: -68 [da:01:0b:91:10:4c]
RSSI: -76 [da:01:0b:a0:10:6c]
RSSI: -70 [da:01:0b:ae:10:9c]
RSSI: -67 [da:01:0b:bb:10:bc]
RSSI: -73 [da:01:0b:ca:10:ec]
RSSI: -66 [da:01:0b:ca:10:ec]
RSSI: -71 [da:01:0b:d8:11:1c]
RSSI: -72 [da:01:0b:d8:11:1c]
RSSI: -67 [da:01:0b:e5:11:3c]
RSSI: -71 [da:01:0b:e5:11:3c]
RSSI: -72 [da:01:0b:f3:11:6c]
RSSI: -68 [da:01:0b:f3:11:6c]
RSSI: -68 [da:01:0b:f3:11:6c]
RSSI: -70 [da:01:0c:0e:11:bc]
RSSI: -70 [da:01:0c:1d:11:ec]
RSSI: -68 [da:01:0c:1d:11:ec]
RSSI: -81 [da:01:0c:2b:12:0c]
RSSI: -72 [da:01:0c:2b:12:0c]
RSSI: -84 [da:01:0c:38:12:3c]
RSSI: -85 [da:01:0c:38:12:3c]
RSSI: -67 [da:01:0c:46:12:6c]
RSSI: -75 [da:01:0c:55:12:8c]
RSSI: -75 [da:01:0c:61:12:bc]
RSSI: -67 [da:01:0c:70:12:dc]
RSSI: -80 [da:01:0c:70:12:dc]
RSSI: -74 [da:01:0c:7e:13:0c]
RSSI: -67 [da:01:0c:7e:13:0c]
RSSI: -74 [da:01:0c:8b:13:2c]
RSSI: -71 [da:01:0c:8b:13:2c]
RSSI: -71 [da:01:0c:99:13:5c]
RSSI: -65 [da:01:0c:a8:13:8c]
RSSI: -65 [da:01:0c:b5:13:ac]
RSSI: -70 [da:01:0c:c3:13:dc]
RSSI: -65 [da:01:0c:c3:13:dc]
RSSI: -64 [da:01:0c:d2:13:fc]
RSSI: -72 [da:01:0c:d2:13:fc]
RSSI: -67 [da:01:0c:de:14:2c]
RSSI: -65 [da:01:0c:de:14:2c]
RSSI: -68 [da:01:0c:ed:14:4c]
RSSI: -68 [da:01:0c:ed:14:4c]
RSSI: -72 [da:01:0c:fb:14:7c]
RSSI: -67 [da:01:0d:08:14:9c]
RSSI: -67 [da:01:0d:08:14:9c]
RSSI: -66 [da:01:0d:17:14:cc]
RSSI: -71 [da:01:0d:25:14:fc]
RSSI: -68 [da:01:0d:25:14:fc]
RSSI: -75 [da:01:0d:32:15:1c]
RSSI: -67 [da:01:0d:40:15:4c]
RSSI: -77 [da:01:0d:4f:15:7c]
RSSI: -80 [da:01:0d:5b:15:9c]
RSSI: -75 [da:01:0d:5b:15:9c]
RSSI: -74 [da:01:0d:6a:15:cc]
RSSI: -76 [da:01:0d:6a:15:cc]
RSSI: -73 [da:01:0d:78:15:fc]
RSSI: -73 [da:01:0d:78:15:fc]
RSSI: -77 [da:01:0d:85:16:1c]
RSSI: -74 [da:01:0d:85:16:1c]
RSSI: -79 [da:01:0d:94:16:4c]
RSSI: -73 [da:01:0d:a2:16:7c]
RSSI: -78 [da:01:0d:af:00:2c]
RSSI: -83 [da:01:0d:bd:00:5c]
RSSI: -80 [da:01:0d:bd:00:5c]
RSSI: -81 [da:01:0d:bd:00:5c]
RSSI: -75 [da:01:0d:cc:00:7c]
RSSI: -82 [da:01:0d:cc:00:7c]
RSSI: -74 [da:01:0d:d9:00:ac]
RSSI: -73 [da:01:0d:d9:00:ac]
RSSI: -72 [da:01:0d:e7:00:cc]
RSSI: -73 [da:01:0d:f6:00:fc]
RSSI: -69 [da:01:0e:02:01:2c]
RSSI: -73 [da:01:0e:02:01:2c]
RSSI: -70 [da:01:0e:11:01:4c]
RSSI: -69 [da:01:0e:11:01:4c]
RSSI: -72 [da:01:0e:1f:01:7c]
RSSI: -70 [da:01:0e:1f:01:7c]
RSSI: -70 [da:01:0e:2c:01:9c]
RSSI: -67 [da:01:0e:3b:01:cc]
RSSI: -68 [da:01:0e:49:01:fc]
RSSI: -69 [da:01:0e:56:02:1c]
RSSI: -69 [da:01:0e:56:02:1c]
RSSI: -68 [da:01:0e:64:02:4c]
RSSI: -71 [da:01:0e:64:02:4c]
RSSI: -72 [da:01:0e:64:02:4c]
RSSI: -70 [da:01:0e:73:02:7c]
RSSI: -70 [da:01:0e:80:02:9c]
RSSI: -70 [da:01:0e:80:02:9c]
RSSI: -67 [da:01:0e:8e:02:cc]
RSSI: -66 [da:01:0e:8e:02:cc]
RSSI: -65 [da:01:0e:9d:02:fc]
RSSI: -64 [da:01:0e:a9:03:1c]
RSSI: -64 [da:01:0e:a9:03:1c]
RSSI: -64 [da:01:0e:b8:03:4c]
RSSI: -63 [da:01:0e:b8:03:4c]
RSSI: -66 [da:01:0e:c6:03:6c]
RSSI: -66 [da:01:0e:c6:03:6c]
RSSI: -64 [da:01:0e:d3:03:9c]
RSSI: -73 [da:01:0e:e2:03:bc]
RSSI: -75 [da:01:0e:f0:03:ec]
RSSI: -74 [da:01:0e:f0:03:ec]
RSSI: -64 [da:01:0e:fd:04:0c]
RSSI: -62 [da:01:0f:0c:04:3c]
RSSI: -66 [da:01:0f:0c:04:3c]
RSSI: -65 [da:01:0f:0c:04:3c]
RSSI: -59 [da:01:0f:1a:04:6c]
RSSI: -57 [da:01:0f:1a:04:6c]
RSSI: -56 [da:01:0f:35:04:bc]
RSSI: -54 [da:01:0f:35:04:bc]
RSSI: -53 [da:01:0f:44:04:ec]
RSSI: -53 [da:01:0f:51:05:0c]
RSSI: -51 [da:01:0f:51:05:0c]
RSSI: -52 [da:01:0f:5f:05:3c]
RSSI: -52 [da:01:0f:6e:05:5c]
RSSI: -50 [da:01:0f:7b:05:8c]
RSSI: -52 [da:01:0f:89:05:bc]
RSSI: -50 [da:01:0f:89:05:bc]
RSSI: -52 [da:01:0f:98:05:dc]
RSSI: -52 [da:01:0f:98:05:dc]
RSSI: -51 [da:01:0f:a4:06:0c]
RSSI: -53 [da:01:0f:a4:06:0c]
RSSI: -51 [da:01:0f:b3:06:3c]
RSSI: -52 [da:01:0f:b3:06:3c]
RSSI: -54 [da:01:0f:c2:06:5c]
RSSI: -55 [da:01:0f:ce:06:8c]
RSSI: -55 [da:01:0f:ce:06:8c]
RSSI: -55 [da:01:0f:ce:06:8c]
RSSI: -55 [da:01:0f:dd:06:bc]
RSSI: -58 [da:01:0f:dd:06:bc]
RSSI: -58 [da:01:0f:ec:06:dc]
RSSI: -58 [da:01:0f:ec:06:dc]
RSSI: -58 [da:01:0f:ec:06:dc]
RSSI: -62 [da:01:0f:f8:07:0c]
RSSI: -68 [da:01:10:07:07:2c]
RSSI: -81 [da:01:10:16:07:5c]
RSSI: -74 [da:01:10:22:07:7c]
RSSI: -68 [da:01:10:22:07:7c]
RSSI: -65 [da:01:10:31:07:ac]
RSSI: -63 [da:01:10:40:07:dc]
RSSI: -64 [da:01:10:40:07:dc]
RSSI: -64 [da:01:10:4c:07:fc]
RSSI: -62 [da:01:10:4c:07:fc]
RSSI: -64 [da:01:10:5b:08:2c]
RSSI: -64 [da:01:10:5b:08:2c]
RSSI: -70 [da:01:10:6a:08:5c]
RSSI: -70 [da:01:10:76:08:7c]
RSSI: -77 [da:01:10:76:08:7c]
RSSI: -75 [da:01:10:85:08:ac]
RSSI: -78 [da:01:10:85:08:ac]
RSSI: -76 [da:01:10:94:08:dc]
RSSI: -68 [da:01:10:a0:08:fc]
RSSI: -70 [da:01:10:af:09:2c]
RSSI: -70 [da:01:10:be:09:5c]
RSSI: -70 [da:01:10:be:09:5c]
RSSI: -75 [da:01:10:ca:09:7c]
RSSI: -73 [da:01:10:ca:09:7c]
RSSI: -76 [da:01:10:d9:09:ac]
RSSI: -75 [da:01:10:e8:09:dc]
RSSI: -72 [da:01:10:e8:09:dc]
RSSI: -73 [da:01:10:f4:09:fc]
RSSI: -69 [da:01:10:f4:09:fc]
RSSI: -71 [da:01:11:03:0a:2c]
RSSI: -73 [da:01:11:03:0a:2c]
RSSI: -70 [da:01:11:12:0a:5c]
RSSI: -72 [da:01:11:12:0a:5c]
RSSI: -73 [da:01:11:1f:0a:7c]
RSSI: -83 [da:01:11:2e:0a:ac]
RSSI: -81 [da:01:11:2e:0a:ac]
RSSI: -72 [da:01:11:2e:0a:ac]
RSSI: -70 [da:01:11:3c:0a:dc]
RSSI: -70 [da:01:11:49:0a:fc]
RSSI: -70 [da:01:11:49:0a:fc]
RSSI: -70 [da:01:11:49:0a:fc]
RSSI: -77 [da:01:11:58:0b:2c]
RSSI: -73 [da:01:11:58:0b:2c]
RSSI: -72 [da:01:11:66:0b:4c]
RSSI: -83 [da:01:11:66:0b:4c]
RSSI: -74 [da:01:11:73:0b:7c]
RSSI: -78 [da:01:11:82:0b:ac]
RSSI: -94 [da:01:11:90:0b:cc]
RSSI: -78 [da:01:11:90:0b:cc]
RSSI: -69 [da:01:11:9d:0b:fc]
RSSI: -80 [da:01:11:9d:0b:fc]
RSSI: -71 [da:01:11:ac:0c:1c]
RSSI: -72 [da:01:11:ac:0c:1c]
RSSI: -77 [da:01:11:ba:0c:4c]
RSSI: -79 [da:01:11:cc:0c:7c]
RSSI: -82 [da:01:11:dd:0c:ac]
RSSI: -84 [da:01:11:dd:0c:ac]
RSSI: -70 [da:01:11:eb:0c:dc]
RSSI: -81 [da:01:11:eb:0c:dc]
RSSI: -74 [da:01:11:f8:0d:0c]
RSSI: -70 [da:01:11:f8:0d:0c]
RSSI: -72 [da:01:12:07:0d:2c]
RSSI: -74 [da:01:12:16:0d:5c]
RSSI: -75 [da:01:12:22:0d:8c]
RSSI: -77 [da:01:12:22:0d:8c]
RSSI: -73 [da:01:12:31:0d:ac]
RSSI: -79 [da:01:12:40:0d:dc]
RSSI: -73 [da:01:12:40:0d:dc]
RSSI: -74 [da:01:12:4c:0e:0c]
RSSI: -71 [da:01:12:5b:0e:2c]
RSSI: -70 [da:01:12:5b:0e:2c]
RSSI: -73 [da:01:12:5b:0e:2c]
RSSI: -71 [da:01:12:6a:0e:5c]
RSSI: -73 [da:01:12:77:0e:7c]
RSSI: -73 [da:01:12:77:0e:7c]
RSSI: -73 [da:01:12:77:0e:7c]
RSSI: -77 [da:01:12:85:0e:ac]
RSSI: -86 [da:01:12:94:0e:dc]
RSSI: -86 [da:01:12:94:0e:dc]
RSSI: -78 [da:01:12:a1:0e:fc]
RSSI: -78 [da:01:12:b0:0f:2c]
RSSI: -82 [da:01:12:b0:0f:2c]
RSSI: -76 [da:01:12:be:0f:5c]
RSSI: -76 [da:01:12:be:0f:5c]
RSSI: -79 [da:01:12:cb:0f:7c]
RSSI: -79 [da:01:12:da:0f:ac]
RSSI: -80 [da:01:12:e9:0f:cc]
